日期,货源ID,司机ID,录音ID,录音时间,整车车长,是否成交,是否该司机成交,模型预测价格,司机净收入,司机出价,货主出价,定金,信息费,是否信息部,零担,备注,司机车长,司机车型,货源重量,货源体积,装卸方式,出发地区,到达地区,装货日期,装货时间,卸货日期,卸货时间,货物名称
20190704,1.26E+13,9.64E+16,1421396,2019/7/4 13:41,9.6,0,0,2500,,,,,,,,不要12.5的厢式车,12.5,厢式,15,40,,高新技术开发区,宝山区,,,,,”服装
20190704,1.26E+13,9.64E+16,1409493,2019/7/4 9:32,9.6,0,0,2500,,2500,,,,,,进仓,12.5,厢式,15,40,一装两卸,高新技术开发区,宝山区,,,,,”服装
20190704,1.26E+13,6.01E+17,1421656,2019/7/4 13:48,9.6,0,0,2500,,,,,,,,司机货物看错,4.2,高栏,15,40,,高新技术开发区,宝山区,,,,,”服装
20190704,1.26E+13,2.34E+16,1421021,2019/7/4 13:28,9.6,0,0,2500,,,2000,,,,,集装箱不行,12.5,厢式,15,40,一装两卸,高新技术开发区,宝山区,,,,,”服装
20190704,1.26E+13,9.64E+16,1420452,2019/7/4 13:12,9.6,0,0,2500,,2300,2100,,,,,宝山和浦东卸,12.5,平板,15,40,一装两卸,高新技术开发区,宝山区,,,,,”服装
20190704,1.26E+13,9.60E+16,1416894,2019/7/4 11:36,6.8,0,0,1700,,,1800,,,,,,6.8,高栏,10,0,一装一卸,肥东县,金山区,20190704,,,,熟食粉
20190704,1.26E+13,6.01E+17,1412481,2019/7/4 10:19,6.8,0,0,1700,,,,,,,,都未涉及,6.8,平板,10,0,一装一卸,肥东县,金山区,20190704,,,,熟食粉
20190704,1.26E+13,9.61E+16,1404389,2019/7/4 8:21,13,0,0,3400,,,3300,,100,1,,110每吨,13,平板,30,0,,肥西县,青浦区,,,,,塑料颗粒
20190704,1.26E+13,9.61E+16,1409703,2019/7/4 9:37,13,0,0,3400,,,,,,,,货定好呢，忘记下架,13,平板,30,0,,肥西县,青浦区,,,,,塑料颗粒
20190704,1.26E+13,2.34E+16,1408955,2019/7/4 9:27,13,0,0,3400,,,,,,,,货已发走,13,平板,30,0,,肥西县,青浦区,,,,,塑料颗粒
20190704,1.26E+13,6.01E+17,1417893,2019/7/4 11:59,6.8,1,1,1700,1800,,,,,,1,袋装 全程没有提到金钱,9.6,厢式,10,0,一装一卸,肥东县,金山区,20190704,,,,熟食粉
20190704,1.26E+13,2.37E+16,1416239,2019/7/4 11:21,6.8,1,0,1700,,,,,,,1,货到付款 袋装 20公斤,13,高低板,10,0,一装一卸,肥东县,金山区,20190704,,,,熟食粉
20190704,1.26E+13,4.00E+18,1399734,2019/7/4 6:46,4.2,1,1,1300,1400,,,,,,,未涉及价格,4.2,高栏,6,0,一装一卸,肥东县,浦东,20190704,下午,,,水果
20190704,1.26E+13,2.37E+16,1421135,2019/7/4 13:31,9.6,0,0,2500,,3300,2600,,,,,,9.6,厢式,15,0,,经济开发区,浦东,20190704,下午,20190706,,普货
20190704,1.26E+13,9.59E+16,1421215,2019/7/4 13:36,9.6,0,0,2500,,,2600,,,,,,9.6,平板,15,0,,经济开发区,浦东,20190704,下午,20190706,,普货
20190704,1.26E+13,4.00E+18,1426240,2019/7/4 15:55,9.6,0,0,2500,,,2300,,100,1,,托盘装、货到付款、从微信成交 ,15,飞翼车,20,0,一装一卸,巢湖市,金山区,20190704,,,,塑料地板
20190704,1.26E+13,9.61E+16,1425500,2019/7/4 15:35,9.6,0,0,2500,,3200,,,,,,托盘装、货到付款 车内径2.37,13,平板,20,0,一装一卸,巢湖市,金山区,20190704,,,,重货
20190704,1.26E+13,9.61E+16,1405773,2019/7/4 8:41,13,0,0,3400,,,,,,,,无效电话 ,13,平板,33,0,,巢湖市,浦东,,,,,瓷砖
20190704,1.26E+13,4.00E+18,1411952,2019/7/4 10:09,13,0,0,3360,,3500,3300,,,,,,13,高栏,32,0,一装一卸,巢湖市,松江区,20190704,,20190705,,百货
20190704,1.26E+13,9.64E+16,1414770,2019/7/4 10:57,13,0,0,3360,,,,,,,,,13,平板,32,0,一装一卸,巢湖市,松江区,20190704,,20190705,,百货
20190704,1.26E+13,4.00E+18,1433371,2019/7/4 21:12,17.5,0,0,3900,,,3900,,100,1,,塑料皮130 能装35吨,17.5,厢式,30,0,一装一卸,长丰县,嘉定区,20190705,,20190706,,牛奶
20190704,1.26E+13,9.64E+16,1428912,2019/7/4 16:58,17.5,0,0,3900,,,3900,,,1,2,排队 塑料皮130装 司机装27吨 押车24小时以后 ,17.5,厢式,30,0,一装一卸,长丰县,嘉定区,20190705,,20190706,,牛奶
20190704,1.26E+13,9.64E+16,1430281,2019/7/4 17:56,17.5,0,0,3900,,,3900,,,,,有小费 塑料皮130 卸货 70元停车费 ,17.5,集装箱,30,0,一装一卸,长丰县,嘉定区,20190705,,20190706,,牛奶
20190704,1.26E+13,9.64E+16,1432321,2019/7/4 19:35,9.6,0,0,2500,,,2000,,,,,回单付 油卡也行  不是禁区、 航吊,9.6,厢式,0,52,一装一卸,蜀山区,金山区,20190705,,,,方便面
20190704,1.26E+13,9.64E+16,1431799,2019/7/4 19:05,9.6,0,0,2500,,,2000,,,,1,排队一会,9.6,厢式,0,60,一装一卸,蜀山区,金山区,20190705,,,,方便面
20190704,1.26E+13,9.64E+16,1412478,2019/7/4 10:18,13,1,0,3360,,,3000,,,,,,13.7,高低板,32,0,一装一卸,肥东县,嘉定区,20190704,,20190705,,桶装原料
20190704,1.26E+13,4.00E+18,1412399,2019/7/4 10:17,13,1,0,3360,,3800,3000,,,,,,13,高栏,32,0,一装一卸,肥东县,嘉定区,20190704,,20190705,,桶装原料
20190704,1.26E+13,9.64E+16,1413048,2019/7/4 10:27,17.5,1,0,3900,,,,,,,,车型不合适,17.5,厢式,0,90,一装两卸,高新技术开发区,浦东,,,,,普货
20190704,1.26E+13,9.64E+16,1413820,2019/7/4 10:37,17.5,1,0,3900,,,3700,,,,,两装两卸,17.5,厢式,0,90,一装两卸,高新技术开发区,浦东,,,,,普货
20190704,1.26E+13,9.64E+16,1402296,2019/7/4 7:45,4.2,1,1,1300,,,1300,,,,,,4.2,高栏,6,0,一装两卸,肥东县,青浦区,20190704,上午,,,水果
20190704,1.26E+13,4.00E+18,1409286,2019/7/4 9:31,17.5,1,0,3900,,,,,,,,一装两卸，车型不合适,17.5,厢式,0,90,一装两卸,高新技术开发区,浦东,,,,,普货
20190704,1.26E+13,9.58E+16,1412610,2019/7/4 10:21,13,1,0,3360,,,3000,,,,,,13,平板,32,0,一装一卸,肥东县,嘉定区,20190704,,20190705,,桶装原料
20190704,1.26E+13,9.64E+16,1413674,2019/7/4 10:36,13,1,1,3360,3000,,,200,,,2,油卡1000 200回单付,13,飞翼车,32,0,一装一卸,肥东县,嘉定区,20190704,下午,20190705,,桶装原料
20190704,1.26E+13,9.64E+16,1420651,2019/7/4 13:19,6.8,0,0,1700,,,1900,,,,,,12.5,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,6.01E+17,1417426,2019/7/4 11:47,6.8,0,0,1700,,,2000,,,1,,,7.6,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,9.61E+16,1421463,2019/7/4 13:41,6.8,0,0,1700,,,1900,,,,,,12.5,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,2.34E+16,1418359,2019/7/4 12:09,6.8,0,0,1700,,,1900,,,,,回单付,12.5,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,9.63E+16,1415686,2019/7/4 11:11,6.8,0,0,1700,,,1800,,,,,回单拍照付一点，寄回付完,7.8,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,9.64E+16,1425004,2019/7/4 15:22,6.8,0,0,1700,,,,,,,,货走了,9.6,厢式,10,42,一装一卸,经济开发区,浦东,20190704,,20190705,,食品
20190704,1.26E+13,6.01E+17,1422102,2019/7/4 14:03,4.2,1,0,1350,,,,,,,1,无效电话,6.8,高栏,7,0,,肥西县,奉贤区,,,,,托盘
20190704,1.26E+13,9.64E+16,1409879,2019/7/4 9:36,6.8,1,1,1700,1600,,1600,,,1,,没人卸货，需要司机找人卸货,6.8,厢式,2,20,一装一卸,长丰县,青浦区,20190704,,,,纸箱纸板
20190704,1.26E+13,6.01E+17,1429300,2019/7/4 17:22,9.6,0,0,2500,,,,,,,,绿通,12,厢式,18,0,,高新技术开发区,上海市,,,,,蔬菜
20190704,1.26E+13,9.60E+16,1418187,2019/7/4 12:07,13,0,0,3360,,,,,,,,无效电话,13,平板,32,0,一装一卸,肥东县,闵行区,20190704,,,,钢材
20190704,1.26E+13,9.61E+16,1417987,2019/7/4 12:02,13,0,0,3360,,,,,,1,,货主不知道具体那条路装货,13,平板,32,0,一装一卸,肥东县,闵行区,20190704,,,,钢材
20190704,1.26106E+13,9.64E+16,1406841,2019/7/4 8:55,9.6,1,1,2500,,,,200,200,,,,12.5,厢式,20,0,一装一卸,高新技术开发区,闵行区,20190704,,,,托盘装薄膜
20190704,1.26E+13,9.64E+16,1426875,2019/7/4 16:11,6.8,1,1,1700,1600,,1600,,,,,上午八点装货,6.8,高栏,10.5,0,一装一卸,巢湖市,嘉定区,20190705,上午,,,绿通鲜玉米（免高速费）
20190704,1.26E+13,4.00E+18,1412653,2019/7/4 10:21,13,0,0,3360,,,3800,,,,,,13,高栏,32,0,一装一卸,肥东县,闵行区,20190704,,,,钢材
20190704,1.26E+13,9.61E+16,1418819,2019/7/4 12:21,13,1,0,3360,,,3900,,,0,2,自己仓库没有进仓费/有进门费50,13,平板,32,0,一装两卸,高新技术开发区,宝山区,20190704,,,,木箱货
20190704,1.26E+13,2.37E+16,1415188,2019/7/4 11:04,17.5,0,0,3900,,,3720,,,,,,17.5,平板,31,0,一装一卸,庐阳区,闵行区,20190705,,20190706,,钢结构
20190704,1.26E+13,9.59E+16,1414116,2019/7/4 10:45,17.5,0,0,3900,,,3720,,,,,,17.5,高低板,31,0,一装一卸,庐阳区,闵行区,20190705,,20190706,,钢结构
20190704,1.26E+13,9.60E+16,1420427,2019/7/4 13:12,9.6,0,0,2500,,,,,,,,,13,平板,15,0,,经济开发区,浦东,,,,,普货
20190704,1.26E+13,2.37E+16,1420185,2019/7/4 13:00,9.6,0,0,2500,,,4000,,,,,,13,平板,15,0,,经济开发区,浦东,,,,,普货
20190704,1.26E+13,2.34E+16,1415570,2019/7/4 11:11,13,1,0,3360,,,,,,0,2,,13,平板,32,0,一装两卸,高新技术开发区,宝山区,20190704,,,,木箱货
20190704,1.26E+13,9.61E+16,1426669,2019/7/4 16:05,9.6,0,0,2500,,,2800,,,,,,9.6,高栏,17.5,0,一装一卸,合肥市,嘉定区,20190705,上午,,,散装铁屑
20190704,1.26E+13,9.61E+16,1432229,2019/7/4 19:25,9.6,0,0,2500,,,,,,,,,9.6,高栏,17.5,0,一装一卸,合肥市,嘉定区,20190705,上午,,,散装铁屑
20190704,1.26E+13,1.51E+16,1422507,2019/7/4 14:15,4.2,1,1,1350,1000,,,,100,,1,,12.5,平板,7,0,,肥西县,奉贤区,,,,,托盘
20190704,1.26E+13,2.37E+16,1416292,2019/7/4 11:23,13,1,0,3360,,4000,3800,,,0,2,,13,平板,32,0,一装两卸,高新技术开发区,宝山区,20190704,,,,木箱货
20190704,1.26E+13,6.01E+17,1407861,2019/7/4 9:09,6.8,1,0,1700,,,1800,,200,,,晚上不卸货,6.8,冷藏,8,0,一装一卸,合肥市,宝山区,20190704,,,,冷冻品
20190704,1.26E+13,4.00E+18,1419660,2019/7/4 12:47,4.2,1,1,1350,1200,,,,100,1,,不押车/禁区,4.2,高栏,6,0,一装一卸,新站综合开发试验区,青浦区,20190704,下午,,,桃子
20190704,1.26E+13,9.63E+16,1426461,2019/7/4 16:00,6.8,1,1,,1600,,,100,,0,,,6.8,高栏,10,0,,长丰县,上海市,,,,,南瓜
20190704,1.26E+13,6.01E+17,1407780,2019/7/4 9:07,6.8,1,1,1700,1800,,,,200,,,运费回单（拍照）付,7.6,冷藏,8,0,一装一卸,合肥市,宝山区,20190704,,,,冷冻品
20190704,1.26E+13,9.60E+16,1420899,2019/7/4 13:26,6.8,0,0,1700,,,,,,,,需2.4宽车厢，司机是2.35宽,6.8,高栏,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,2.37E+16,1427096,2019/7/4 16:18,6.8,0,0,1700,,,,,,,,货已发走,5,厢式,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,4.00E+18,1424968,2019/7/4 15:21,6.8,0,0,1700,,2000,,,,,,货不发了,15,飞翼,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,9.64E+16,1421320,2019/7/4 13:38,6.8,0,0,1700,,2200,1500,,,,,,7.7,飞翼厢式,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,1.51E+16,1433196,2019/7/4 20:50,6.8,0,0,1700,,,,,,,,货已发走,4.2,厢式,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,6.01E+17,1422328,2019/7/4 14:10,6.8,0,0,1700,,,,,,,,车装不了,6.8,高栏,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,4.00E+18,1424321,2019/7/4 15:04,6.8,0,0,1700,,,,,,,,货已发走,6.8,平板,9,0,一装一卸,肥东县,浦东,20190704,下午,,,车桥
20190704,1.26E+13,6.01E+17,1422106,2019/7/4 14:01,6.8,1,1,1700,1800,,,,,,,,4.2,高栏,10,0,一装一卸,包河区,金山区,20190704,,20190705,,托盘配件
20190704,1.26E+13,9.60E+16,1419160,2019/7/4 12:32,13,1,1,3360,3800,,,200,,0,2,2000油卡/回单付款/进仓/要雨布,13,平板,32,0,一装两卸,高新技术开发区,宝山区,20190704,,,,木箱货
20190704,1.26065E+13,9.64E+16,1401907,2019/7/4 7:32,9.6,1,1,2500,1900,,,,100,,,#雨布#,12.5,集装箱,18.2,0,一装一卸,经济开发区,浦东,20190704,上午,,,重货
